List of genes that are upregulated in the fat body from 50-day-old wild-type flies ,,,,,,,,,
Chromtin name,Start site,End site,Strand,Symbol,logFC,PValue,FDR,Upregulation,Downregulation
chr3R,6652800,6674226,+,Cad86C,-1.219431347,5.19E-06,4.77E-05,FALSE,TRUE
chr3R,6952316,6954035,-,Ugt86Dd,-1.077469306,4.83E-05,0.000368343,FALSE,TRUE
chr3R,6992019,6993699,-,Ugt86De,-1.35072234,0.002464099,0.0122474,FALSE,TRUE
chr3R,6994218,6995955,-,Ugt35b,-2.79588938,2.42E-24,1.34E-22,FALSE,TRUE
chr3R,7021825,7023006,+,CG18577,-2.226235044,5.24E-11,9.96E-10,FALSE,TRUE
chr3R,7066904,7067844,+,scpr-A,-2.9371177,1.63E-07,1.88E-06,FALSE,TRUE
chr3R,7172013,7178853,-,KP78b,-1.191735582,2.70E-05,0.000219087,FALSE,TRUE
chr3R,7172013,7178853,-,KP78a,-1.191735582,2.70E-05,0.000219087,FALSE,TRUE
chr3R,7325705,7331677,+,dpr5,-2.293637984,0.000773878,0.004462747,FALSE,TRUE
chr3R,7383450,7385599,+,CG10898,-1.273940365,1.52E-06,1.51E-05,FALSE,TRUE
chr3R,7506691,7510062,-,CG6830,-2.011430331,1.80E-14,4.61E-13,FALSE,TRUE
chr3R,7519131,7519999,-,Fer3,-2.093601009,4.33E-07,4.71E-06,FALSE,TRUE
chr3R,7522230,7523384,+,CG14717,-4.899210938,3.00E-08,3.87E-07,FALSE,TRUE
chr3R,7526335,7528442,+,CG14718,-1.56634929,0.002616085,0.012926136,FALSE,TRUE
chr3R,7529345,7530662,+,I-t,-1.855962185,0.001623413,0.008595879,FALSE,TRUE
chr3R,7547525,7558201,+,CG12594,-1.712903501,4.32E-07,4.70E-06,FALSE,TRUE
chr3R,7784007,7786629,+,Hsp70Aa,-1.593975877,8.05E-07,8.37E-06,FALSE,TRUE
chr3R,7784274,7786673,+,Hsp70Ab,-1.317622949,6.32E-05,0.000470345,FALSE,TRUE
chr3R,7858863,7861247,+,ssp5,-3.445150938,0.002260276,0.011399652,FALSE,TRUE
chr3R,8246957,8248151,-,Scgbeta,-1.018562525,0.000741665,0.004298352,FALSE,TRUE
chr3R,8291025,8293500,-,Hsp70Ba,-4.587836284,7.64E-20,2.89E-18,FALSE,TRUE
chr3R,8328231,8330822,+,Hsp70Bb,-1.187838363,0.006014114,0.026565884,FALSE,TRUE
chr3R,8328231,8330822,+,Hsp70Bbb,-1.187838363,0.006014114,0.026565884,FALSE,TRUE
chr3R,8870480,8873112,+,Hsc70-2,-2.334402931,2.30E-17,7.79E-16,FALSE,TRUE
chr3R,9034469,9040187,-,CG8483,-3.006376463,5.37E-28,3.60E-26,FALSE,TRUE
chr3R,9276311,9288887,+,CG14372,-1.540117673,8.84E-08,1.06E-06,FALSE,TRUE
chr3R,9437587,9438151,-,CG9757,-1.426226344,0.011888334,0.047165504,FALSE,TRUE
chr3R,9532478,9534853,+,Adgf-C,-1.201389677,8.13E-06,7.24E-05,FALSE,TRUE
chr3R,9974229,9977721,-,CG14355,-3.440203227,7.53E-05,0.000551661,FALSE,TRUE
chr3R,9977932,9978276,-,CG42500,-7.876630879,1.37E-16,4.37E-15,FALSE,TRUE
chr3R,10452394,10468285,-,CG7886,-1.976073765,4.85E-06,4.48E-05,FALSE,TRUE
chr3R,10622028,10624193,+,CG14855,-2.014630769,8.09E-14,1.97E-12,FALSE,TRUE
chr3R,10996346,11006143,-,Mf,-1.320632316,6.69E-07,7.05E-06,FALSE,TRUE
chr3R,11072968,11074859,-,CG6499,-1.652105746,1.20E-10,2.13E-09,FALSE,TRUE
chr3R,11107253,11133702,+,Tm1,-1.157601646,1.14E-05,9.86E-05,FALSE,TRUE
chr3R,11308879,11310421,+,Rh6,-2.9931498,2.49E-05,0.000203425,FALSE,TRUE
chr3R,11310451,11311118,-,CG14871,-1.533368979,0.000903028,0.005104074,FALSE,TRUE
chr3R,11679589,11683194,-,Hmt-1,-1.192073403,2.90E-06,2.79E-05,FALSE,TRUE
chr3R,11683804,11695774,-,CG31183,-1.053146794,6.15E-05,0.000458359,FALSE,TRUE
chr3R,12186050,12194026,-,CG14880,-2.16558192,8.30E-16,2.47E-14,FALSE,TRUE
chr3R,12195092,12196255,-,CG10317,-4.978386019,0.004157453,0.019260949,FALSE,TRUE
chr3R,12308415,12310125,-,Der-2,-1.311061729,1.14E-06,1.16E-05,FALSE,TRUE
chr3R,12400264,12409382,-,Scp2,-3.349217742,5.49E-33,4.79E-31,FALSE,TRUE
chr3R,12420135,12422963,+,CG14892,-1.700459684,1.91E-09,2.86E-08,FALSE,TRUE
chr3R,12422794,12430510,-,CG10345,-1.882517462,2.45E-12,5.24E-11,FALSE,TRUE
chr3R,12443671,12445600,+,CG17560,-1.697772785,1.53E-10,2.70E-09,FALSE,TRUE
chr3R,12446550,12448424,+,CG14893,-2.515331366,1.02E-12,2.28E-11,FALSE,TRUE
chr3R,12448597,12450342,-,CG14905,-1.777050621,0.0023588,0.011821439,FALSE,TRUE
chr3R,12478167,12481489,-,modSP,-1.029993505,7.15E-05,0.000526395,FALSE,TRUE
chr3R,12816183,12817589,-,CG3678,-1.160709452,5.93E-06,5.41E-05,FALSE,TRUE
chr3R,13057974,13073598,-,beat-IIb,-1.792003039,1.06E-05,9.28E-05,FALSE,TRUE
chr3R,13145720,13191839,-,beat-IIa,-1.719796645,2.71E-05,0.00021945,FALSE,TRUE
chr3R,13228083,13229010,-,CG34279,-3.030990258,0.000558427,0.003328487,FALSE,TRUE
chr3R,13370949,13372231,-,Prx5037,-1.211026849,6.70E-06,6.03E-05,FALSE,TRUE
chr3R,13420107,13420783,+,CG7587,-8.417232777,1.20E-22,5.68E-21,FALSE,TRUE
chr3R,13421083,13421834,+,Sgs5,-7.878722128,1.08E-57,3.26E-55,FALSE,TRUE
chr3R,13422257,13422639,+,CG7606,-7.310232491,2.98E-12,6.31E-11,FALSE,TRUE
chr3R,13436577,13437233,-,Edg91,-1.456130123,0.001696309,0.008934805,FALSE,TRUE
chr3R,13635122,13636848,-,CG18012,-1.117594245,1.94E-05,0.000162629,FALSE,TRUE
chr3R,14041855,14043741,+,CG14314,-2.194191538,1.45E-14,3.75E-13,FALSE,TRUE
chr3R,14093509,14096895,+,CG18599,-3.608181481,3.88E-05,0.000302017,FALSE,TRUE
chr3R,14159009,14186699,-,CG15803,-1.105697516,0.00139302,0.007526602,FALSE,TRUE
chr3R,14203841,14206897,-,CG7675,-1.13304561,6.45E-06,5.84E-05,FALSE,TRUE
chr3R,14418739,14447049,-,CG14304,-1.315290068,3.52E-05,0.000275847,FALSE,TRUE
chr3R,14506327,14511014,+,CG7708,-1.78584171,1.55E-06,1.54E-05,FALSE,TRUE
chr3R,14701429,14702928,+,CG14298,-1.011215843,0.001002685,0.005586111,FALSE,TRUE
chr3R,15234896,15236987,+,CG11626,-1.205711538,0.001582524,0.008417801,FALSE,TRUE
chr3R,15249479,15250921,-,CG3517,-5.194225761,0.001795433,0.00935561,FALSE,TRUE
chr3R,15287600,15288788,-,CG6255,-5.23512439,1.33E-30,1.03E-28,FALSE,TRUE
chr3R,15429832,15432199,+,CG7342,-1.44781968,1.92E-05,0.000161113,FALSE,TRUE
chr3R,15435946,15438159,+,CG17752,-1.407167406,2.83E-07,3.16E-06,FALSE,TRUE
chr3R,15474208,15476308,+,CG31220,-2.558032722,2.12E-08,2.80E-07,FALSE,TRUE
chr3R,15476595,15478152,+,CG31219,-7.232944212,5.87E-82,3.69E-79,FALSE,TRUE
chr3R,15478090,15483588,-,CG6184,-3.119648586,9.69E-24,5.09E-22,FALSE,TRUE
chr3R,15485469,15489401,+,ort,-4.431422102,5.31E-09,7.51E-08,FALSE,TRUE
chr3R,15556680,15601162,+,GluClalpha,-1.195686226,4.63E-05,0.000355937,FALSE,TRUE
chr3R,15839593,15843972,+,CG4836,-1.602687534,4.87E-06,4.49E-05,FALSE,TRUE
chr3R,15868478,15874438,+,CG33934,-2.387391385,0.011657358,0.04634668,FALSE,TRUE
chr3R,15868478,15874438,+,Indy-2,-2.387391385,0.011657358,0.04634668,FALSE,TRUE
chr3R,15940660,15942805,+,CG10887,-2.510810072,0.001830748,0.009496965,FALSE,TRUE
chr3R,16400627,16400765,+,snoRNA:Psi18S-301,-1.318641038,0.003076272,0.014930861,FALSE,TRUE
chr3R,16474310,16478172,-,KaiRIA,-1.076159311,8.53E-05,0.000617489,FALSE,TRUE
chr3R,16501943,16503074,-,CG4000,-1.588083112,1.07E-09,1.68E-08,FALSE,TRUE
chr3R,16667863,16670709,+,CG15695,-1.576401088,3.32E-09,4.77E-08,FALSE,TRUE
chr3R,16672832,16673372,+,CG15696,-5.823612023,2.54E-26,1.53E-24,FALSE,TRUE
chr3R,16734934,16771252,-,CG31191,-1.395646546,0.004039489,0.018883841,FALSE,TRUE
chr3R,16869814,16870627,+,CG12278,-1.364422965,0.006058126,0.026657875,FALSE,TRUE
chr3R,16873486,16874543,-,CG7079,-1.113519852,2.56E-05,0.00020847,FALSE,TRUE
chr3R,17073025,17090856,+,ETHR,-1.270304029,1.88E-05,0.0001577,FALSE,TRUE
chr3R,17108918,17109772,+,CG17298,-3.250057256,0.002136903,0.010875632,FALSE,TRUE
chr3R,17204700,17207692,+,tin,-1.595498716,0.000298658,0.001934607,FALSE,TRUE
chr3R,17235700,17259845,-,lbl,-1.764703957,3.19E-08,4.10E-07,FALSE,TRUE
chr3R,17325976,17338054,+,C15,-1.23995812,0.004650749,0.021271853,FALSE,TRUE
chr3R,17374374,17383004,-,slou,-1.970708392,1.04E-08,1.43E-07,FALSE,TRUE
chr3R,17565826,17570153,+,CG5849,-1.611978754,2.42E-09,3.54E-08,FALSE,TRUE
chr3R,18124537,18130142,+,CG7084,-1.318490451,1.39E-06,1.39E-05,FALSE,TRUE
chr3R,18228376,18230783,+,CG13856,-1.325731622,7.06E-07,7.44E-06,FALSE,TRUE
chr3R,18369413,18373567,-,CG5315,-1.296838064,8.70E-07,8.99E-06,FALSE,TRUE
chr3R,18725023,18787455,+,klg,-2.617535463,1.75E-19,6.49E-18,FALSE,TRUE
chr3R,18749073,18750247,+,CG6660,-1.871954342,1.57E-12,3.40E-11,FALSE,TRUE
chr3R,18838133,18841197,+,CG6688,-1.074308973,0.000365324,0.002303128,FALSE,TRUE
chr3R,18896370,18938437,-,CG13830,-1.110055163,4.84E-05,0.000369099,FALSE,TRUE
chr3R,19234921,19297216,-,CG4374,-2.02508812,1.29E-10,2.29E-09,FALSE,TRUE
chr3R,19380044,19382495,-,CG10164,-3.279075282,0.00472718,0.021582162,FALSE,TRUE
chr3R,19383133,19405268,+,beat-IV,-1.767665434,0.000143162,0.000993044,FALSE,TRUE
chr3R,19537250,19539035,+,CG10300,-1.569733941,0.000388884,0.002412331,FALSE,TRUE
chr3R,19538535,19544079,-,nau,-1.334205144,0.00032315,0.002074541,FALSE,TRUE
chr3R,19876510,19879314,+,CG5991,-1.590030327,9.91E-10,1.55E-08,FALSE,TRUE
chr3R,19939764,19942044,-,CG13607,-1.364449041,1.02E-07,1.21E-06,FALSE,TRUE
chr3R,19989689,19994038,+,Apc2,-1.279083171,1.74E-06,1.72E-05,FALSE,TRUE
chr3R,19993394,19995283,-,CG5510,-1.089453833,3.45E-05,0.000270739,FALSE,TRUE
chr3R,20098752,20101000,+,Orct2,-2.040884928,2.23E-14,5.66E-13,FALSE,TRUE
chr3R,20101981,20104515,+,Orct,-2.321321777,5.26E-18,1.84E-16,FALSE,TRUE
chr3R,20109855,20114343,+,CG6356,-1.219952884,4.01E-05,0.000311422,FALSE,TRUE
chr3R,20490085,20534111,+,slo,-1.152228251,1.24E-05,0.000107572,FALSE,TRUE
chr3R,20595075,20595833,+,CG13631,-1.864476622,1.46E-12,3.19E-11,FALSE,TRUE
chr3R,20723854,20731723,-,CG13643,-1.33268175,6.38E-07,6.76E-06,FALSE,TRUE
chr3R,20726837,20728770,+,CG10845,-3.770133786,1.10E-06,1.12E-05,FALSE,TRUE
chr3R,20963798,20965625,+,danr,-1.08784594,0.003831858,0.018063273,FALSE,TRUE
chr3R,20995285,21019498,-,CG34110,-5.696928586,0.000344817,0.002191253,FALSE,TRUE
chr3R,21023288,21034003,-,Cad96Ca,-1.304917811,1.66E-06,1.64E-05,FALSE,TRUE
chr3R,21045068,21047095,+,CG31103,-1.066236002,6.07E-05,0.000453634,FALSE,TRUE
chr3R,21059357,21061240,-,CG10420,-1.105037288,6.78E-06,6.09E-05,FALSE,TRUE
chr3R,21086684,21088231,-,CG10425,-1.335334277,3.74E-07,4.10E-06,FALSE,TRUE
chr3R,21101510,21102934,-,CG10513,-1.406793863,4.67E-07,5.05E-06,FALSE,TRUE
chr3R,21317211,21318985,+,CG5112,-1.453962651,3.74E-08,4.66E-07,FALSE,TRUE
chr3R,21567069,21586044,-,LpR1,-1.218610453,5.10E-06,4.69E-05,FALSE,TRUE
chr3R,21601009,21601928,-,CG17196,-5.831901551,0.000344817,0.002191253,FALSE,TRUE
chr3R,21732751,21746768,+,CG42235,-1.346364706,7.07E-07,7.44E-06,FALSE,TRUE
chr3R,21746763,21748219,-,CG14546,-5.548012381,0.000783053,0.004491612,FALSE,TRUE
chr3R,21785197,21787163,+,CG14540,-5.381936725,0.000783053,0.004491612,FALSE,TRUE
chr3R,21842235,21843192,-,m2,-1.846436134,5.47E-07,5.86E-06,FALSE,TRUE
chr3R,22061046,22078654,+,CR42745,-1.342039141,0.003334734,0.015999934,FALSE,TRUE
chr3R,22088383,22102772,+,CG6154,-1.219238216,0.006894919,0.029724238,FALSE,TRUE
chr3R,22227630,22229378,-,CG14239,-1.945608965,0.000324266,0.00207905,FALSE,TRUE
chr3R,22239809,22241111,+,CG5432,-5.548012381,0.000783053,0.004491612,FALSE,TRUE
chr3R,22828957,22831191,-,CG6296,-2.538501259,0.000838245,0.004773694,FALSE,TRUE
chr3R,22831620,22832777,-,CG6295,-4.543283406,9.77E-37,1.07E-34,FALSE,TRUE
chr3R,22915417,22916845,-,Cpr97Eb,-1.17660387,8.00E-06,7.14E-05,FALSE,TRUE
chr3R,22920218,22921578,+,CG14259,-1.941372512,3.31E-13,7.68E-12,FALSE,TRUE
chr3R,23072581,23073540,-,CG5984,-1.071227929,0.004198176,0.019407879,FALSE,TRUE
chr3R,23109497,23113170,+,CG3368,-1.086378282,2.24E-05,0.000185199,FALSE,TRUE
chr3R,23313648,23315690,+,Gr98a,-1.852476705,1.27E-08,1.73E-07,FALSE,TRUE
chr3R,23483284,23485921,-,Mlc1,-1.351048258,4.06E-07,4.43E-06,FALSE,TRUE
chr3R,23511351,23513856,-,CG31055,-1.411532862,0.000479834,0.00291535,FALSE,TRUE
chr3R,23511683,23518514,+,CG12880,-1.146863738,6.57E-05,0.000488471,FALSE,TRUE
chr3R,23852333,23911484,+,CG34362,-1.217547213,0.00450613,0.020736172,FALSE,TRUE
chr3R,24243925,24298931,+,beat-VI,-6.174387237,3.04E-06,2.91E-05,FALSE,TRUE
chr3R,24346386,24366053,-,Ppn,-1.27193828,1.22E-06,1.23E-05,FALSE,TRUE
chr3R,24701344,24703529,+,CG14528,-1.001426613,0.000150399,0.00104229,FALSE,TRUE
chr3R,24703736,24705963,-,CG14523,-1.956496392,1.88E-13,4.45E-12,FALSE,TRUE
chr3R,24856579,24858255,-,Ssl2,-3.815445987,4.04E-37,4.55E-35,FALSE,TRUE
chr3R,24971399,24972615,-,CG14511,-1.148819812,2.75E-05,0.000222661,FALSE,TRUE
chr3R,25320523,25324647,+,CG2010,-1.031907204,0.000117022,0.000823082,FALSE,TRUE
chr3R,25456025,25485706,-,DopR2,-1.877839367,0.000102397,0.000731323,FALSE,TRUE
chr3R,25518312,25522747,+,dmrt99B,-1.620593112,1.89E-06,1.86E-05,FALSE,TRUE
chr3R,25560990,25562542,-,CG7601,-1.214809926,4.15E-06,3.90E-05,FALSE,TRUE
chr3R,25644833,25651522,+,neo,-2.013494828,1.41E-10,2.49E-09,FALSE,TRUE
chr3R,25667378,25680421,+,Cad99C,-2.173562433,3.63E-16,1.11E-14,FALSE,TRUE
chr3R,25731187,25732171,+,CG15515,-1.232981394,5.62E-06,5.15E-05,FALSE,TRUE
chr3R,25733830,25738614,+,CG31036,-1.329808646,9.46E-06,8.35E-05,FALSE,TRUE
chr3R,25809173,25816514,+,CG7896,-2.381070676,5.26E-19,1.90E-17,FALSE,TRUE
chr3R,25836197,25841086,-,CG7920,-1.067427918,6.15E-05,0.000458359,FALSE,TRUE
chr3R,25997159,26000273,-,Mlc2,-1.156390588,1.61E-05,0.000136254,FALSE,TRUE
chr3R,26254547,26257091,+,CG15533,-2.340106911,4.46E-07,4.83E-06,FALSE,TRUE
chr3R,26257785,26260863,+,CG15534,-1.347499188,0.000358799,0.002268631,FALSE,TRUE
chr3R,26312735,26313648,-,Jon99Fii,-2.90757157,0.008146954,0.034278086,FALSE,TRUE
chr3R,26314686,26315625,+,Jon99Fi,-2.145120197,0.010706664,0.043204745,FALSE,TRUE
chr3R,26315797,26317724,+,PH4alphaSG2,-1.182582326,0.001177206,0.00646242,FALSE,TRUE
chr3R,26317532,26321872,-,PH4alphaMP,-1.337502607,3.79E-07,4.14E-06,FALSE,TRUE
chr3R,26551808,26553719,+,CG1340,-4.724475649,0.009724661,0.039828326,FALSE,TRUE
chr3R,26570325,26570983,-,Npc2g,-1.08407325,4.00E-05,0.00031096,FALSE,TRUE
chr3R,26653571,26667756,+,CG15544,-2.049536606,8.55E-14,2.08E-12,FALSE,TRUE
chr3R,26696779,26698002,-,CG15545,-1.508615595,3.17E-06,3.02E-05,FALSE,TRUE
chr3R,26700086,26701908,-,CG15546,-1.120254589,3.81E-05,0.000296787,FALSE,TRUE
chr3R,26794863,26842569,-,5-HT7,-1.016416062,0.010847962,0.043674126,FALSE,TRUE
chr3R,26865097,26872545,+,CanA1,-1.107740273,4.02E-05,0.000312039,FALSE,TRUE
chr3R,26947854,26949239,-,Prosalpha3T,-5.194225761,0.004157453,0.019260949,FALSE,TRUE
chr3R,26951872,26953058,+,CG15554,-2.34349554,2.38E-15,6.63E-14,FALSE,TRUE
chr3R,27128571,27130804,-,CG11340,-1.969536615,1.16E-05,0.000100447,FALSE,TRUE
chr3R,27136895,27196495,+,CG34347,-1.157838578,4.67E-05,0.000357982,FALSE,TRUE
chr3R,27198148,27199920,+,gskt,-3.091364319,0.009894473,0.040365836,FALSE,TRUE
chr3R,27589025,27590488,-,CG2150,-3.388612004,7.72E-07,8.06E-06,FALSE,TRUE
chr3R,27632587,27635907,-,CG11576,-1.297492295,1.15E-06,1.17E-05,FALSE,TRUE
chr4,171392,174174,+,CG32006,-1.20691217,0.000845433,0.004807364,FALSE,TRUE
chr4,251355,266529,+,CG1674,-1.225134029,5.66E-06,5.18E-05,FALSE,TRUE
chr4,270224,280205,-,dpr7,-1.01493694,0.000398011,0.002462866,FALSE,TRUE
chr4,276142,283293,+,RhoGAP102A,-1.53789655,1.18E-08,1.61E-07,FALSE,TRUE
chr4,1206398,1213327,+,CG33521,-1.875050319,1.82E-12,3.93E-11,FALSE,TRUE
chr4,1222920,1223325,+,CG41130,-1.225424741,0.000169694,0.001164233,FALSE,TRUE
chrU,2927696,2928954,+,CG41423,-4.724475649,0.009724661,0.039828326,FALSE,TRUE
chrU,8029208,8030316,-,CG40530,-4.978386019,0.004157453,0.019260949,FALSE,TRUE
chrX,354532,357209,+,ase,-2.805659561,3.17E-08,4.08E-07,FALSE,TRUE
chrX,361089,363366,-,Cyp4g1,-1.759279921,3.37E-11,6.47E-10,FALSE,TRUE
chrX,657974,658119,-,snoRNA:Psi28S-2179,-1.328028893,0.000172558,0.001181195,FALSE,TRUE
chrX,687200,690404,+,CG16989,-1.06155684,4.17E-05,0.00032193,FALSE,TRUE
chrX,1223546,1227729,-,CG11409,-1.41013947,5.92E-07,6.32E-06,FALSE,TRUE
chrX,1274948,1286884,+,CG32813,-1.124356474,2.62E-05,0.000213327,FALSE,TRUE
chrX,1349247,1351087,-,CG14785,-1.174109079,5.78E-05,0.000432491,FALSE,TRUE
chrX,1351207,1354591,-,CG14786,-1.331666416,3.45E-07,3.79E-06,FALSE,TRUE
chrX,1380258,1401842,-,Nmdar2,-1.297047135,0.002932589,0.014316429,FALSE,TRUE
chrX,1577777,1578489,+,CG14797,-2.482223109,0.000697208,0.004062557,FALSE,TRUE
chrX,1580658,1584220,+,b6,-2.24232206,2.53E-16,7.84E-15,FALSE,TRUE
chrX,2321139,2322996,-,gt,-1.269808001,0.000809668,0.004623169,FALSE,TRUE
chrX,2473276,2474330,-,CG8310,-1.262240725,4.13E-06,3.88E-05,FALSE,TRUE
chrX,2513832,2516173,+,CG9904,-1.693753567,8.07E-11,1.48E-09,FALSE,TRUE
chrX,2516101,2518608,-,CG13762,-1.231288154,3.68E-05,0.000287032,FALSE,TRUE
chrX,2586763,2587919,-,CG2650,-1.448242897,5.32E-08,6.51E-07,FALSE,TRUE
chrX,3135523,3136117,-,ng3,-6.943647568,5.50E-10,8.87E-09,FALSE,TRUE
chrX,3142630,3143322,-,Pig1,-2.103502214,0.011657358,0.04634668,FALSE,TRUE
chrX,3143533,3145073,+,Sgs4,-9.93335593,8.02E-45,1.33E-42,FALSE,TRUE
chrX,3356506,3358077,-,CG16781,-2.538501259,0.002691378,0.01325473,FALSE,TRUE
chrX,3370719,3376355,-,CG10804,-1.086179358,0.000865552,0.00490512,FALSE,TRUE
chrX,3405367,3424695,-,CG32791,-1.134359378,0.00018873,0.001277404,FALSE,TRUE
chrX,3408348,3410093,+,CG13021,-2.62449763,0.003405645,0.016272852,FALSE,TRUE
chrX,3705975,3751656,+,ec,-1.107479322,5.55E-05,0.000416292,FALSE,TRUE
chrX,4436662,4438530,+,CG3568,-2.022261828,1.42E-13,3.38E-12,FALSE,TRUE
chrX,4511601,4520251,+,peb,-1.127878832,3.43E-05,0.000269564,FALSE,TRUE
chrX,4678230,4679670,+,CG6978,-2.90757157,0.008146954,0.034278086,FALSE,TRUE
chrX,4691393,4698895,-,CG2861,-1.631294155,2.79E-07,3.12E-06,FALSE,TRUE
chrX,4788721,4799339,+,CG42594,-1.733584876,0.007649507,0.032530899,FALSE,TRUE
chrX,4812762,4815681,+,CG6903,-1.076765822,4.02E-05,0.000311856,FALSE,TRUE
chrX,5025930,5027022,+,CG6789,-3.445150938,0.009894473,0.040365836,FALSE,TRUE
chrX,5059363,5070541,+,CG15465,-5.194225761,0.004157453,0.019260949,FALSE,TRUE
chrX,5190113,5200321,+,CG42749,-1.295822747,0.006014114,0.026565884,FALSE,TRUE
chrX,5220707,5223383,-,CG3309,-1.625598285,5.82E-10,9.36E-09,FALSE,TRUE
chrX,5388086,5390082,-,CG3239,-1.19481516,3.67E-06,3.48E-05,FALSE,TRUE
chrX,5579469,5583504,-,CG3160,-1.163508039,6.53E-06,5.91E-05,FALSE,TRUE
chrX,5602593,5611811,-,CG33080,-1.528621232,8.06E-09,1.12E-07,FALSE,TRUE
chrX,5671227,5675649,-,CG3108,-3.144677815,0.002136903,0.010875632,FALSE,TRUE
chrX,5708896,5709853,-,CG15766,-1.189562214,3.06E-05,0.000244304,FALSE,TRUE
chrX,5799925,5802034,+,CG4020,-1.188049809,7.90E-06,7.06E-05,FALSE,TRUE
chrX,5891536,5894830,-,CG4766,-1.502907703,1.10E-07,1.30E-06,FALSE,TRUE
chrX,5902215,5907211,-,mab-21,-1.707931964,6.12E-10,9.81E-09,FALSE,TRUE
chrX,5970102,5971515,-,CG4666,-1.102278388,4.72E-05,0.000360781,FALSE,TRUE
chrX,6001085,6040199,-,Ca-alpha1T,-1.02177336,9.79E-05,0.000702016,FALSE,TRUE
chrX,6088820,6090450,-,CG32750,-1.756085352,7.92E-11,1.45E-09,FALSE,TRUE
chrX,6090756,6092662,-,CG32751,-2.06194024,2.32E-08,3.04E-07,FALSE,TRUE
chrX,6131349,6134591,+,CG14445,-1.720033598,2.54E-08,3.31E-07,FALSE,TRUE
chrX,6715051,6716873,+,CG4542,-1.098970318,4.34E-05,0.000334078,FALSE,TRUE
chrX,6717236,6718236,+,Atx-1,-1.159633094,0.006503673,0.028312757,FALSE,TRUE
chrX,7305299,7305939,-,CG42246,-1.276304356,7.37E-06,6.60E-05,FALSE,TRUE
chrX,7799671,7801814,-,dpr14,-2.170163403,5.34E-07,5.72E-06,FALSE,TRUE
chrX,7802924,7805918,+,CG1444,-1.106063538,3.12E-05,0.000246667,FALSE,TRUE
chrX,7806121,7811478,+,snz,-1.257226678,1.25E-06,1.26E-05,FALSE,TRUE
chrX,8342265,8348327,-,org-1,-1.2750015,2.60E-06,2.52E-05,FALSE,TRUE
chrX,9085705,9086582,+,CG12057,-3.321388486,9.77E-12,1.99E-10,FALSE,TRUE
chrX,9109911,9110400,+,CG15368,-1.599948998,0.005625863,0.025122302,FALSE,TRUE
chrX,9924144,9938633,+,Cht6,-1.376758318,2.27E-07,2.57E-06,FALSE,TRUE
chrX,9941962,9942538,+,CG15314,-1.260279759,0.002060896,0.010549327,FALSE,TRUE
chrX,10148737,10150208,-,CG34319,-1.833845284,0.000102702,0.000732962,FALSE,TRUE
chrX,10158256,10159290,-,CG12643,-1.482164093,2.62E-08,3.39E-07,FALSE,TRUE
chrX,10265514,10269349,-,CG32686,-2.221947488,1.93E-15,5.39E-14,FALSE,TRUE
chrX,10269406,10270661,+,CG2898,-2.279466003,3.39E-15,9.31E-14,FALSE,TRUE
chrX,10270768,10275289,-,CG32681,-1.951235652,1.46E-12,3.19E-11,FALSE,TRUE
chrX,10277648,10279167,-,Psf3,-1.217626192,5.30E-06,4.87E-05,FALSE,TRUE
chrX,10510487,10512898,-,CG15295,-2.375994246,0.002756681,0.013545372,FALSE,TRUE
chrX,10818022,10819671,+,v,-1.013456899,0.000104373,0.000743754,FALSE,TRUE
chrX,10938790,10943578,+,CG11160,-2.036836058,2.49E-13,5.82E-12,FALSE,TRUE
chrX,10946368,10947549,-,CG1552,-6.532511462,1.53E-07,1.78E-06,FALSE,TRUE
chrX,10960612,10962114,+,CG15203,-1.115506551,1.59E-05,0.000134792,FALSE,TRUE
chrX,10965473,10980332,-,sev,-1.153302929,8.66E-06,7.69E-05,FALSE,TRUE
chrX,11238538,11242033,-,CG1597,-1.465205468,1.53E-08,2.06E-07,FALSE,TRUE
chrX,11364808,11370301,+,CG1756,-1.254416858,0.006894919,0.029724238,FALSE,TRUE
chrX,11695728,11701212,-,Hsc70-3,-2.293294371,3.62E-18,1.28E-16,FALSE,TRUE
chrX,11771771,11781192,-,CG10353,-1.749187551,1.76E-11,3.52E-10,FALSE,TRUE
chrX,11878705,11878927,-,CG15928,-2.348355289,0.004800664,0.021851498,FALSE,TRUE
chrX,11884150,11886801,-,CG18130,-2.223463968,8.76E-05,0.000632632,FALSE,TRUE
chrX,11886947,11897943,-,fw,-1.539145192,1.41E-08,1.91E-07,FALSE,TRUE
chrX,11923316,11925498,-,Cyp311a1,-1.876459574,1.93E-12,4.17E-11,FALSE,TRUE
chrX,11926664,11929316,+,Cyp318a1,-1.096172679,4.92E-05,0.000374028,FALSE,TRUE
chrX,11985296,11986305,+,CR32658,-1.384814406,0.012199681,0.048248409,FALSE,TRUE
chrX,12128703,12129762,-,CG32655,-5.194225761,0.009724661,0.039828326,FALSE,TRUE
chrX,12269628,12271788,-,Ir11a,-3.685363523,1.04E-05,9.09E-05,FALSE,TRUE
chrX,12384415,12386933,+,Lsp1alpha,-3.173299604,6.39E-38,7.53E-36,FALSE,TRUE
chrX,12670604,12678991,-,CG32647,-1.231585483,3.81E-06,3.60E-05,FALSE,TRUE
chrX,12695740,12698267,+,CG3775,-1.993777149,4.19E-14,1.05E-12,FALSE,TRUE
